name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Four Kings Lawn Care LLC,http://fourkingsservices.com/,+1 513-400-8430,"1080 S Main St, Georgetown, OH 45121",1080 S Main St,Georgetown,45121,Ohio,United States of America,38.8504788,-83.8979637,13,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Four+Kings+Lawn+Care+LLC/@38.8504788,-83.89796369999999,14z/data=!4m8!1m2!2m1!1sFour+Kings+Lawn+Care+LLC!3m4!1s0x88413f1cf36a4315:0x90983d6ab241751d!8m2!3d38.8504788!4d-83.89796369999999",No,,,,Yes,"Four Kings Lawn Care LLC is a firewood provider based in Georgetown, Ohio. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Highpoint Tree Care | Tree Service & Tree Removal in Spring, TX",https://highpointtreecare.com/,+1 832-879-3373,"28803 Stapleford St, Spring, TX 77386",28803 Stapleford St,Spring,77386,Texas,United States of America,30.1075171,-95.3950799,13,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Highpoint+Tree+Care+%7C+Tree+Service+%26+Tree+Removal+in+Spring%2C+TX/@30.1075171,-95.3950799,14z/data=!4m8!1m2!2m1!1sHighpoint+Tree+Care+%7C+Tree+Service+%26+Tree+Removal+in+Spring%2C+TX!3m4!1s0x8640cd2263c8f9d5:0x3ba5aea1e38e31ea!8m2!3d30.1075171!4d-95.3950799",No,"Oak, Pine, Firewood",Seasoned,"$75-, $1, $300 , $800 ",Yes,"Highpoint Tree Care | Tree Service & Tree Removal in Spring, TX is a firewood provider based in Spring, Texas. They supply oak, pine, firewood firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Pricing ranges from $75-, $1, $300 , $800 .","Apple, Ash, Cedar, Cherry, Hickory, Maple, Oak, Pine",Call for pricing,False,False,False,True,True,False
Oak Tree Outdoors,https://oaktreeoutdoorsllc.com/,+1 301-707-5798,"8043 Avilton Lonaconing Rd, Lonaconing, MD 21539",8043 Avilton Lonaconing Rd,Lonaconing,21539,Maryland,United States of America,39.6575119,-79.0641304,13,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""3-7PM"", ""Thursday"": ""3-7PM"", ""Friday"": ""11:30AM-6PM"", ""Saturday"": ""9AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Oak+Tree+Outdoors/@39.657511899999996,-79.0641304,14z/data=!4m8!1m2!2m1!1sOak+Tree+Outdoors!3m4!1s0x89cabdf282699ad5:0xd501dea7e632b30b!8m2!3d39.657511899999996!4d-79.0641304",Yes,"Oak, Firewood",Seasoned,$2,Yes,"Oak Tree Outdoors is a firewood provider based in Lonaconing, Maryland. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $2.",,Call for pricing,False,False,True,True,True,False
"Clifford Lumber, LLP",http://www.cliffordlumber.com/,+1 802-482-2325,"24 Gardner Cir, Hinesburg, VT 05461",24 Gardner Cir,Hinesburg,05461,Vermont,United States of America,44.2930641,-73.0700378,14,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Clifford+Lumber%2C+LLP/@44.293064099999995,-73.0700378,14z/data=!4m8!1m2!2m1!1sClifford+Lumber%2C+LLP!3m4!1s0x4cb57ed62bb19981:0x13e4f0d5dee263a1!8m2!3d44.293064099999995!4d-73.0700378",No,"Oak, Firewood",Kiln-Dried,,Yes,"Clifford Lumber, LLP is a firewood provider based in Hinesburg, Vermont. They supply oak, firewood firewood. Their wood is typically kiln-dried for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,False,True,True,False
Country Comfort Firewood,https://countrycomfortfirewood.com/,+1 603-838-6577,"149 West End Rd, Landaff, NH 03585",149 West End Rd,Landaff,03585,New Hampshire,United States of America,44.1991395,-71.9289324,14,,OPERATIONAL,"https://www.google.com/maps/place/Country+Comfort+Firewood/@44.1991395,-71.9289324,14z/data=!4m8!1m2!2m1!1sCountry+Comfort+Firewood!3m4!1s0x4cb460f2b7b24fd3:0x3582e5aff7277c1!8m2!3d44.1991395!4d-71.9289324",Yes,Mixed hardwoods,"Seasoned, Green, Dry",,Yes,"Country Comfort Firewood is a firewood provider based in Landaff, New Hampshire. They supply mixed hardwoods firewood. Their wood is typically seasoned, green, dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
aaa wood products,http://www.aaatreeproducts.com/,+1 603-765-9132,"25 Fitch Rd, Madbury, NH 03823",25 Fitch Rd,Madbury,03823,New Hampshire,United States of America,43.1825141,-70.9388961,14,"{""Monday"": ""8AM-2PM"", ""Tuesday"": ""8AM-2PM"", ""Wednesday"": ""8AM-2PM"", ""Thursday"": ""8AM-2PM"", ""Friday"": ""8AM-2PM"", ""Saturday"": ""9AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/aaa+wood+products/@43.1825141,-70.9388961,14z/data=!4m8!1m2!2m1!1saaa+wood+products!3m4!1s0x89e29113a061ec69:0xd0dafcf1bd67457f!8m2!3d43.1825141!4d-70.9388961",Yes,Pine,"Seasoned, Dry","$485, $295 , $420",Yes,"aaa wood products is a firewood provider based in Madbury, New Hampshire. They supply pine firewood. Their wood is typically seasoned, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $485, $295 , $420.",Pine,", .00",True,False,True,True,True,True
New London Wood Products,http://www.newlondonwood.com/,+1 603-763-5040,"1554 King Hill Rd, New London, NH 03257",1554 King Hill Rd,New London,03257,New Hampshire,United States of America,43.3910062,-72.0149909,14,,OPERATIONAL,"https://www.google.com/maps/place/New+London+Wood+Products/@43.3910062,-72.0149909,14z/data=!4m8!1m2!2m1!1sNew+London+Wood+Products!3m4!1s0x89e1f711b975fe61:0x49f051dfe572c3ac!8m2!3d43.3910062!4d-72.0149909",No,Mixed hardwoods,,,Yes,"New London Wood Products is a firewood provider based in New London, New Hampshire. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Tim's Timber,http://www.timstimbernj.com/,+1 908-459-5472,"181 Petersburg Rd, Hackettstown, NJ 07840",181 Petersburg Rd,Hackettstown,07840,New Jersey,United States of America,40.8759347,-74.8727805,14,,OPERATIONAL,"https://www.google.com/maps/place/Tim%27s+Timber/@40.875934699999995,-74.87278049999999,14z/data=!4m8!1m2!2m1!1sTim%27s+Timber!3m4!1s0x89c383d5728e5949:0xe2ef21a894383963!8m2!3d40.875934699999995!4d-74.87278049999999",Yes,Mixed hardwoods,Seasoned,,Yes,"Tim's Timber is a firewood provider based in Hackettstown, New Jersey. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Sherman Outdoor Services,https://www.shermanoutdoorservices.com/,+1 703-559-0344,"1362 Chain Bridge Rd, McLean, VA 22101",1362 Chain Bridge Rd,McLean,22101,Virginia,United States of America,38.9369838,-77.1764645,14,,OPERATIONAL,"https://www.google.com/maps/place/Sherman+Outdoor+Services/@38.9369838,-77.1764645,14z/data=!4m8!1m2!2m1!1sSherman+Outdoor+Services!3m4!1s0x89b7b5d77518e96f:0x9aaef4ee3ed90fac!8m2!3d38.9369838!4d-77.1764645",Yes,"Oak, Hickory, Firewood","Seasoned, Kiln-Dried, Green, Dry","$25 , $25 ",Yes,"Sherman Outdoor Services is a firewood provider based in McLean, Virginia. They supply oak, hickory, firewood firewood. Their wood is typically seasoned, kiln-dried, green, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $25 , $25 .","Cherry, Hickory, Oak",", .00",True,False,True,True,True,True
"Suffern Tree Service, Inc.",https://www.treeservicerockandcounty.com/,+1 845-353-4505,,,Nyack ,10960,New York,United States of America,41.1613125,-74.0608863,14,"{""Monday"": ""8:30AM-4:30PM"", ""Tuesday"": ""8:30AM-4:30PM"", ""Wednesday"": ""8:30AM-4:30PM"", ""Thursday"": ""8:30AM-4:30PM"", ""Friday"": ""8:30AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Suffern+Tree+Service%2C+Inc./@41.1613125,-74.06088629999999,14z/data=!4m8!1m2!2m1!1sSuffern+Tree+Service%2C+Inc.!3m4!1s0x89c2e0953d60f357:0x311fe17542951a2!8m2!3d41.1613125!4d-74.06088629999999",No,Mixed hardwoods,,,Yes,"Suffern Tree Service, Inc. is a firewood provider based in Nyack , New York. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
"F&F Firewood, LLC",https://fandffirewood.com/,+1 608-329-6343,,"N2919 County N. Monroe, WI 53566",Monroe,53566,Wisconsin,United States of America,42.14006,-91.4445164,14,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/F%26F+Firewood%2C+LLC/@42.14006,-91.4445164,14z/data=!4m8!1m2!2m1!1sF%26F+Firewood%2C+LLC!3m4!1s0x8807dea6388a6111:0x22fe32a115703c46!8m2!3d42.14006!4d-91.4445164",Yes,"Oak, Hickory, Firewood","Seasoned, Dry","$219 , $219 , $259 , $259 , $279 , $279 , $279 , $279 , $279 , $279 ",Yes,"F&F Firewood, LLC is a firewood provider based in Monroe, Wisconsin. They supply oak, hickory, firewood firewood. Their wood is typically seasoned, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $219 , $219 , $259 , $259 , $279 , $279 , $279 , $279 , $279 , $279 .","Birch, Cherry, Hickory, Oak, Walnut",Call for pricing,False,False,True,True,True,False
Mr I.M. Log'n LLC,https://www.facebook.com/p/Mr-I-M-Logn-100067123994859/?locale=fy_NL,+1 352-538-3457,,"6018 NE 27th Ave Gainesville, FL 32609",Gainesville,32609,Florida,United States of America,29.6811555,-82.388951,14,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Mr+I.M.+Log%27n+LLC/@29.6811555,-82.38895099999999,14z/data=!4m8!1m2!2m1!1sMr+I.M.+Log%27n+LLC!3m4!1s0x88e8a71f424f02cb:0xdd748de754910a!8m2!3d29.6811555!4d-82.38895099999999",No,,,,Yes,"Mr I.M. Log'n LLC is a firewood provider based in Gainesville, Florida. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Oceanside Propane,http://www.aplantdepot.com/,+1 516-903-1723,"425 Atlantic Ave, Oceanside, NY 11572",425 Atlantic Ave,Oceanside,11572,New York,United States of America,40.6398562,-73.651431,14,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""9AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Oceanside+Propane/@40.6398562,-73.651431,14z/data=!4m8!1m2!2m1!1sOceanside+Propane!3m4!1s0x89c27b347c91155d:0x371de01db47114e1!8m2!3d40.6398562!4d-73.651431",No,Mixed hardwoods,Green,,Yes,"Oceanside Propane is a firewood provider based in Oceanside, New York. They supply mixed hardwoods firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
R & D Hilltop Lumber,http://rdhilltoplumber.com/,+1 740-621-1193,"2126 OH-93, New Lexington, OH 43764",2126 OH-93,New Lexington,43764,Ohio,United States of America,39.688274,-82.2167821,14,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/R+%26+D+Hilltop+Lumber/@39.688274,-82.2167821,14z/data=!4m8!1m2!2m1!1sR+%26+D+Hilltop+Lumber!3m4!1s0x8847ffd70646d927:0x128d6b44fc6c8094!8m2!3d39.688274!4d-82.2167821",No,Pine,,,Yes,"R & D Hilltop Lumber is a firewood provider based in New Lexington, Ohio. They supply pine firewood. Currently, delivery services are not available.",Pine,", .05",True,False,False,True,False,True
LTS Firewood,https://www.facebook.com/profile.php?id=61565482612834,+1 817-438-8393,"53 Day Rd, Roanoke, TX 76262",53 Day Rd,Roanoke,76262,Texas,United States of America,32.9912534,-97.2943198,14,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/LTS+Firewood/@32.9912534,-97.2943198,14z/data=!4m8!1m2!2m1!1sLTS+Firewood!3m4!1s0x864ddb9ea534cb03:0xf40fcd52657607d2!8m2!3d32.9912534!4d-97.2943198",No,,,,Yes,"LTS Firewood is a firewood provider based in Roanoke, Texas. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Cashiers Firewood,https://www.cashiersfirewood.com/?utm_source=google,+1 828-506-3025,"78 US-64, Cashiers, NC 28717",78 US-64,Cashiers,28717,North Carolina,United States of America,35.1137335,-83.0992281,14,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Cashiers+Firewood/@35.113733499999995,-83.09922809999999,14z/data=!4m8!1m2!2m1!1sCashiers+Firewood!3m4!1s0x88591bbe517ef5c5:0x1cd96809ccc73d26!8m2!3d35.113733499999995!4d-83.09922809999999",Yes,Mixed hardwoods,"Seasoned, Kiln-Dried, Green, Dry","$200 , $230, $350 , $400, $750 , $250 , $450 , $1000 , $550 , $450 ",Yes,"Cashiers Firewood is a firewood provider based in Cashiers, North Carolina. They supply mixed hardwoods firewood. Their wood is typically seasoned, kiln-dried, green, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $200 , $230, $350 , $400, $750 , $250 , $450 , $1000 , $550 , $450 .",,Call for pricing,False,False,True,True,True,False
Upright Land & Tree,https://www.uprightnj.com/,+1 732-873-8877,"458 ELIZABETH AVE, STE 5347, SOMERSET, NEW JERSEY 08873","458 ELIZABETH AVE, STE 5347",Somerset,08873,New Jersey,United States of America,40.536918,-74.638908,14,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Upright+Land+%26+Tree/@40.536918,-74.638908,14z/data=!4m8!1m2!2m1!1sUpright+Land+%26+Tree!3m4!1s0x815464099563559b:0x63ff0bf8c98e564f!8m2!3d40.536918!4d-74.638908",No,Mixed hardwoods,Green,,Yes,"Upright Land & Tree is a firewood provider based in Somerset, New Jersey. They supply mixed hardwoods firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
"Tree Pros, Inc.",https://www.treeprosinc.com/,+1 916-966-0464,"5997 Devecchi Ave, Citrus Heights, CA 95621",5997 Devecchi Ave,Citrus Heights,95621,California,United States of America,38.674872,-121.3267887,14,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Tree+Pros%2C+Inc./@38.674872,-121.3267887,14z/data=!4m8!1m2!2m1!1sTree+Pros%2C+Inc.!3m4!1s0x809adf1e65617f67:0x24b957f2633b0587!8m2!3d38.674872!4d-121.3267887",No,,,,Yes,"Tree Pros, Inc. is a firewood provider based in Citrus Heights, California. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Barker Tree Services,https://barkertreeservices.com/,+1 530-802-1271,"22215 Placer Hills Rd, Colfax, CA 95713",22215 Placer Hills Rd,Colfax,95713,California,United States of America,39.0643379,-120.9812464,14,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""7AM-7PM""}",OPERATIONAL,"https://www.google.com/maps/place/Barker+Tree+Services/@39.0643379,-120.98124639999999,14z/data=!4m8!1m2!2m1!1sBarker+Tree+Services!3m4!1s0x2600ba6f55e2a4d7:0xae9e86dc7a17f82c!8m2!3d39.0643379!4d-120.98124639999999",No,,,,Yes,"Barker Tree Services is a firewood provider based in Colfax, California. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Firewood To Logging By Dana Roe Enterprises INC,http://firewoodtologging.com/,+1 303-838-7377,,,Bailey ,80421,Colorado,United States of America,39.441245,-105.520679,14,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""8AM-7PM""}",OPERATIONAL,"https://www.google.com/maps/place/Firewood+To+Logging+By+Dana+Roe+Enterprises+INC/@39.441244999999995,-105.520679,14z/data=!4m8!1m2!2m1!1sFirewood+To+Logging+By+Dana+Roe+Enterprises+INC!3m4!1s0x876b0eb33eb5d33b:0x1e3e90f43bbef60b!8m2!3d39.441244999999995!4d-105.520679",No,Pine,"Dry, Green",,Yes,"Firewood To Logging By Dana Roe Enterprises INC is a firewood provider based in Bailey , Colorado. They supply pine firewood. Their wood is typically dry, green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Pine,Call for pricing,False,False,False,True,True,False
Deeke's Seasoned Firewood & Mulch,https://www.deekes.com/,+1 630-513-9400,"475 Army Trail Rd, Bartlett, IL 60103",475 Army Trail Rd,Bartlett,60103,Illinois,United States of America,41.9428218,-88.1828081,14,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-3PM""}",OPERATIONAL,"https://www.google.com/maps/place/Deeke%27s+Seasoned+Firewood+%26+Mulch/@41.9428218,-88.1828081,14z/data=!4m8!1m2!2m1!1sDeeke%27s+Seasoned+Firewood+%26+Mulch!3m4!1s0x880f01f1f92354fb:0x551cd2be4cb391eb!8m2!3d41.9428218!4d-88.1828081",Yes,Mixed hardwoods,Seasoned,,Yes,"Deeke's Seasoned Firewood & Mulch is a firewood provider based in Bartlett, Illinois. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Liberty Wood LLC - Firewood Delivery,http://www.libertywoodllc.com/,+1 513-443-2735,"7835 Kyles Station Rd, Liberty Township, OH 45044",7835 Kyles Station Rd,Liberty Township,45044,Ohio,United States of America,39.412362,-84.3596168,14,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Liberty+Wood+LLC+-+Firewood+Delivery/@39.412362,-84.3596168,14z/data=!4m8!1m2!2m1!1sLiberty+Wood+LLC+-+Firewood+Delivery!3m4!1s0x88405b5d453bfaaf:0xfc242d08430252e3!8m2!3d39.412362!4d-84.3596168",Yes,"Oak, Firewood",Seasoned,,Yes,"Liberty Wood LLC - Firewood Delivery is a firewood provider based in Liberty Township, Ohio. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Jay Bunyan LLC,http://jay-bunyan.com/,+1 513-305-1997,,,Cincinnati,45201,Ohio,United States of America,39.1365839,-84.540972,14,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Jay+Bunyan+LLC/@39.1365839,-84.540972,14z/data=!4m8!1m2!2m1!1sJay+Bunyan+LLC!3m4!1s0x8840553f4b256889:0xaf31d40438e1f120!8m2!3d39.1365839!4d-84.540972",No,"Pine, Firewood","Seasoned, Dry","$3, $5",Yes,"Jay Bunyan LLC is a firewood provider based in Cincinnati, Ohio. They supply pine, firewood firewood. Their wood is typically seasoned, dry for optimal burning. Currently, delivery services are not available. Pricing ranges from $3, $5.","Apple, Ash, Birch, Hickory, Locust, Maple, Oak, Pine",.00,True,False,False,True,True,True
Lee's Bees,http://www.lees-bees.com/,+1 661-946-0151,,,Lancaster,93534,California,United States of America,37.2691675,-119.306607,14,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Lee%27s+Bees/@37.2691675,-119.306607,14z/data=!4m8!1m2!2m1!1sLee%27s+Bees!3m4!1s0x80c25aca02d8ee11:0xf9c9dda48c4f5907!8m2!3d37.2691675!4d-119.306607",Yes,"Oak, Hickory, Pine, Mesquite, Firewood",Seasoned,,Yes,"Lee's Bees is a firewood provider based in Lancaster, California. They supply oak, hickory, pine, mesquite, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Alder, Apple, Cherry, Hickory, Maple, Mesquite, Oak, Pecan, Walnut",Call for pricing,False,False,True,True,True,False
Timber Farm Firewood,http://www.timberfarmfirewood.com/,+1 207-459-0003,"1257 Carl Broggi Hwy, Lebanon, ME 04027",1257 Carl Broggi Hwy,Lebanon,04027,Maine,United States of America,43.3621858,-70.9120614,14,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Timber+Farm+Firewood/@43.3621858,-70.9120614,14z/data=!4m8!1m2!2m1!1sTimber+Farm+Firewood!3m4!1s0x89e29e08efad3c69:0xa9c63dd9b9cfc839!8m2!3d43.3621858!4d-70.9120614",Yes,Mixed hardwoods,"Seasoned, Green","$320 , $410 , $220 ",Yes,"Timber Farm Firewood is a firewood provider based in Lebanon, Maine. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $320 , $410 , $220 .",,Call for pricing,False,False,True,True,True,False
MDiaz Tree Services,http://mdiaztreeserviceslakezurich.com/,+1 847-757-2681,"1294 IL-22, Lake Zurich, IL 60047",1294 IL-22,Lake Zurich,60047,Illinois,United States of America,42.19784,-88.0620002,14,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""9AM-3PM""}",OPERATIONAL,"https://www.google.com/maps/place/MDiaz+Tree+Services/@42.19784,-88.0620002,14z/data=!4m8!1m2!2m1!1sMDiaz+Tree+Services!3m4!1s0x880fa23f73955b1b:0xfebe031cd102e005!8m2!3d42.19784!4d-88.0620002",Yes,Mixed hardwoods,Dry,,Yes,"MDiaz Tree Services is a firewood provider based in Lake Zurich, Illinois. They supply mixed hardwoods firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Range Wood,http://rangewoodfirewood.com/,+1 218-780-7680,"6052 Southern Dr, Mountain Iron, MN 55768",6052 Southern Dr,Mountain Iron,55768,Minnesota,United States of America,47.5035472,-92.5664194,14,,OPERATIONAL,"https://www.google.com/maps/place/Range+Wood/@47.5035472,-92.5664194,14z/data=!4m8!1m2!2m1!1sRange+Wood!3m4!1s0x52a550bc12bdbe47:0xad421689ffdf888a!8m2!3d47.5035472!4d-92.5664194",Yes,Mixed hardwoods,,,Yes,"Range Wood is a firewood provider based in Mountain Iron, Minnesota. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
