name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Yldo Melgar Lanscaping,http://www.melgarlanscaping.com/,+1 703-901-2278,"Historic District, Manassas, VA 20110",Historic District,Manassas,20110,Virginia,United States of America,38.7389104,-77.4569056,1,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Yldo+Melgar+Lanscaping/@38.7389104,-77.4569056,14z/data=!4m8!1m2!2m1!1sYldo+Melgar+Lanscaping!3m4!1s0x89b65b4e0dc38df5:0x427b6c20d5889869!8m2!3d38.7389104!4d-77.4569056",No,Mixed hardwoods,,,Yes,"Yldo Melgar Lanscaping is a firewood provider based in Manassas, Virginia. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Knighthawl Coal Lone Eagle,http://knighthawkcoal.com/,+1 618-826-1609,"1293 IL-3, Rockwood, IL 62280",1293 IL-3,Rockwood,62280,Illinois,United States of America,37.8682744,-89.7589908,1,,OPERATIONAL,"https://www.google.com/maps/place/Knighthawl+Coal+Lone+Eagle/@37.8682744,-89.75899079999999,14z/data=!4m8!1m2!2m1!1sKnighthawl+Coal+Lone+Eagle!3m4!1s0x8877ce9c4be9d80d:0xe4a5989ad4aaff1d!8m2!3d37.8682744!4d-89.75899079999999",No,,,,Yes,"Knighthawl Coal Lone Eagle is a firewood provider based in Rockwood, Illinois. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
WOODKING SEIA,http://www.blade2blademowing.com/,+1 319-470-6523,"2304 204th Ave, Donnellson, IA 52625",2304 204th Ave,Donnellson,52625,Iowa,United States of America,40.6242092,-91.5181203,1,"{""Monday"": ""10:30AM-4:30PM"", ""Tuesday"": ""10:30AM-4:30PM"", ""Wednesday"": ""10:15AM-5PM"", ""Thursday"": ""12-5:30PM"", ""Friday"": ""11:45AM-4:45PM"", ""Saturday"": ""10:35AM-3:50PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/WOODKING+SEIA/@40.624209199999996,-91.51812029999999,14z/data=!4m8!1m2!2m1!1sWOODKING+SEIA!3m4!1s0x87e721814f870375:0xc05df26bd0c894ae!8m2!3d40.624209199999996!4d-91.51812029999999",No,Oak,,$65,Yes,"WOODKING SEIA is a firewood provider based in Donnellson, Iowa. They supply oak firewood. Currently, delivery services are not available. Pricing ranges from $65.",Fir,Call for pricing,False,False,False,True,False,False
Exit 21- Seasoned Gourmet Firewood,http://exit13sfirewood.com/,+1 518-584-3041,"5 Canada St, Lake George, NY 12845",5 Canada St,Lake George,12845,New York,United States of America,43.4170095,-73.7135986,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Exit+21-+Seasoned+Gourmet+Firewood/@43.4170095,-73.7135986,14z/data=!4m8!1m2!2m1!1sExit+21-+Seasoned+Gourmet+Firewood!3m4!1s0x89dfc5ee68cf96fd:0x25ff6026ab68ac78!8m2!3d43.4170095!4d-73.7135986",Yes,"Oak, Hickory, Firewood",Seasoned,"$35 , $17, $20 , $7",Yes,"Exit 21- Seasoned Gourmet Firewood is a firewood provider based in Lake George, New York. They supply oak, hickory, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $35 , $17, $20 , $7.","Apple, Birch, Cherry, Hickory, Locust, Maple, Oak",", .50",True,False,True,True,True,True
Maid For Tahoe,http://www.maidfortahoe.com/,+1 530-563-8147,,,South Lake Tahoe,96150,California,United States of America,,,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Maid+For+Tahoe/@None,None,14z/data=!4m8!1m2!2m1!1sMaid+For+Tahoe!3m4!1s0x809960f5278807e1:0x70a88b7a30bd48f2!8m2!3dNone!4dNone",Yes,,,"$3, $266, $3, $3, $266, $3, $266, $6, $3, $2",Yes,"Maid For Tahoe is a firewood provider based in South Lake Tahoe, California. Delivery services are offered for local and regional orders. Pricing ranges from $3, $266, $3, $3, $266, $3, $266, $6, $3, $2.",,", .25",True,False,True,False,False,True
Solid Woodworks Inc,http://www.solidwoodworksllc.com/,+1 251-978-1736,,,Foley,36535,Alabama,United States of America,30.3557555,-87.5029905,1,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Solid+Woodworks+Inc/@30.355755499999997,-87.5029905,14z/data=!4m8!1m2!2m1!1sSolid+Woodworks+Inc!3m4!1s0x8890a7b3264f314d:0xb97fb643d684e9b9!8m2!3d30.355755499999997!4d-87.5029905",No,,,,Yes,"Solid Woodworks Inc is a firewood provider based in Foley, Alabama. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Trutimber harvesting,http://trutimberharvesting.com/,+1 603-680-0858,,,Hillsboro,03244,New Hampshire,United States of America,43.175506,-71.919929,1,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""8AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Trutimber+harvesting/@43.175506,-71.919929,14z/data=!4m8!1m2!2m1!1sTrutimber+harvesting!3m4!1s0x1721ac85359169f:0x74e2f003a72c2707!8m2!3d43.175506!4d-71.919929",No,"Ash, Pine","Dry, Green, Seasoned",,Yes,"Trutimber harvesting is a firewood provider based in Hillsboro, New Hampshire. They supply ash, pine firewood. Their wood is typically dry, green, seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Ash, Pine",Call for pricing,False,False,False,True,True,False
Fern Hollow Farms,https://fernhollowfarmsfirewood.com/,+1 541-510-0396,,,Veneta,97487,Oregon,United States of America,44.0712379,-123.182353,1,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Fern+Hollow+Farms/@44.0712379,-123.18235299999999,14z/data=!4m8!1m2!2m1!1sFern+Hollow+Farms!3m4!1s0x8393e0a009da9c2f:0xaeb6cfe731b3973f!8m2!3d44.0712379!4d-123.18235299999999",Yes,"Ash, Fir","Seasoned, Dry","$240 , $240 ",Yes,"Fern Hollow Farms is a firewood provider based in Veneta, Oregon. They supply ash, fir firewood. Their wood is typically seasoned, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $240 , $240 .","Ash, Fir",Call for pricing,False,False,True,True,True,False
Whispering Oak Farms,https://whisperingoakfarms.wixsite.com/mysite/contact,+1 361-425-6721,"307 Wallisville Liberty Rd, Wallisville, TX 77597",307 Wallisville Liberty Rd,Wallisville,77597,Texas,United States of America,29.8497767,-94.7022334,1,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""9AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/Whispering+Oak+Farms/@29.8497767,-94.7022334,14z/data=!4m8!1m2!2m1!1sWhispering+Oak+Farms!3m4!1s0x863f397faff668a7:0x7695eb7aecfb9e53!8m2!3d29.8497767!4d-94.7022334",No,"Oak, Firewood",,,Yes,"Whispering Oak Farms is a firewood provider based in Wallisville, Texas. They supply oak, firewood firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
TJ's Tree Trimming & Removal,https://tjstreeremovalandfirewood.com/,+1 903-647-4127,,,Kansas City,64116,Missouri,United States of America,33.0852259,-97.319068,1,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""12-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/TJ%27s+Tree+Trimming+%26+Removal/@33.0852259,-97.319068,14z/data=!4m8!1m2!2m1!1sTJ%27s+Tree+Trimming+%26+Removal!3m4!1s0x864dc5552d04165b:0x385c66859a2a4b03!8m2!3d33.0852259!4d-97.319068",No,,,,Yes,"TJ's Tree Trimming & Removal is a firewood provider based in Kansas City, Missouri. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Green Energy Pellet Fuel,http://www.greenenergypelletfuel.com/,+1 207-657-5556,"118 Sabbathday Rd, New Gloucester, ME 04260",118 Sabbathday Rd,New Gloucester,04260,Maine,United States of America,43.9506442,-70.3487485,1,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""9AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Green+Energy+Pellet+Fuel/@43.9506442,-70.3487485,14z/data=!4m8!1m2!2m1!1sGreen+Energy+Pellet+Fuel!3m4!1s0x4cb260d6e7dcb933:0x93e14d18a39e8233!8m2!3d43.9506442!4d-70.3487485",No,,,,Yes,"Green Energy Pellet Fuel is a firewood provider based in New Gloucester, Maine. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Naperville Tree Services,https://www.napervilletreecare.com/,(630) 560-6601,,,Naperville,60565,Illinois,United States of America,41.805689,-88.258942,1,"{""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""8AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Naperville+Tree+Services/@41.805689,-88.25894199999999,14z/data=!4m8!1m2!2m1!1sNaperville+Tree+Services!3m4!1s0x880ef7a4d10b61c7:0xf5237a3c5fad47a6!8m2!3d41.805689!4d-88.25894199999999",No,"Oak, Pine, Firewood",Dry,"$500 , $400 ",Yes,"Naperville Tree Services is a firewood provider based in Naperville, Illinois. They supply oak, pine, firewood firewood. Their wood is typically dry for optimal burning. Currently, delivery services are not available. Pricing ranges from $500 , $400 .","Ash, Oak",Call for pricing,False,False,False,True,True,False
Batavia Tree Services,https://www.longbranchtreeco.com/,,,,Batavia,60510,Illinois,United States of America,41.805689,-88.258942,1,"{""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""8AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Batavia+Tree+Services/@41.805689,-88.25894199999999,14z/data=!4m8!1m2!2m1!1sBatavia+Tree+Services!3m4!1s0x880efcdc450f34ad:0x9970876f2e6b448c!8m2!3d41.805689!4d-88.25894199999999",No,Pine,Dry,,Yes,"Batavia Tree Services is a firewood provider based in Batavia, Illinois. They supply pine firewood. Their wood is typically dry for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
Tackett's Firewood,https://www.tackettstreeservice.com/,+1 937-293-5953,"6161 Hoke Rd, Clayton, OH 45315",6161 Hoke Rd,Clayton,45315,Ohio,United States of America,39.834848,-84.331287,1,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""8AM-7PM""}",OPERATIONAL,"https://www.google.com/maps/place/Tackett%27s+Firewood/@39.834848,-84.331287,14z/data=!4m8!1m2!2m1!1sTackett%27s+Firewood!3m4!1s0x88407f53d7dfbd9b:0x92a237742104ce3e!8m2!3d39.834848!4d-84.331287",Yes,Mixed hardwoods,"Seasoned, Green",,Yes,"Tackett's Firewood is a firewood provider based in Clayton, Ohio. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Firewood of Cape Cod,http://www.forestkeepers.net/firewood/,+1 508-790-1620,,,Hyannis,02601,Massachusetts,United States of America,41.7993125,-70.3086624,1,"{""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Firewood+of+Cape+Cod/@41.7993125,-70.3086624,14z/data=!4m8!1m2!2m1!1sFirewood+of+Cape+Cod!3m4!1s0x89fb39c09d413c95:0xa27f57681c4f90bd!8m2!3d41.7993125!4d-70.3086624",Yes,Mixed hardwoods,Seasoned,"$400 , $250 , $150 ",Yes,"Firewood of Cape Cod is a firewood provider based in Hyannis, Massachusetts. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $400 , $250 , $150 .",,Call for pricing,False,False,True,True,True,False
Robinson Saw Mill Works,http://firewoodontime.com/,+1 877-557-6483,,,Calais,05648,Vermont,United States of America,41.4257359,-74.8705144,1,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8-11AM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Robinson+Saw+Mill+Works/@41.4257359,-74.87051439999999,14z/data=!4m8!1m2!2m1!1sRobinson+Saw+Mill+Works!3m4!1s0x89c35659451ad251:0x92b9be30a189439e!8m2!3d41.4257359!4d-74.87051439999999",Yes,Mixed hardwoods,Dry,,Yes,"Robinson Saw Mill Works is a firewood provider based in Calais, Vermont. They supply mixed hardwoods firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Lowery Logging and Firewood,http://rllogging.com/,+1 740-412-0329,"25891 Morris Salem Rd, Circleville, OH 43113",25891 Morris Salem Rd,Circleville,43113,Ohio,United States of America,39.5513939,-82.8931229,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Lowery+Logging+and+Firewood/@39.5513939,-82.8931229,14z/data=!4m8!1m2!2m1!1sLowery+Logging+and+Firewood!3m4!1s0xbf2ad706cf5c9a3:0xb2c6544aa92db188!8m2!3d39.5513939!4d-82.8931229",No,Mixed hardwoods,,,Yes,"Lowery Logging and Firewood is a firewood provider based in Circleville, Ohio. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Western Maryland Firewood,https://ne-np.facebook.com/people/Western-Maryland-Firewood/100071872553822/,+1 301-616-6706,,,Oakland,21550,Maryland,United States of America,39.4249474,-79.4063036,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Western+Maryland+Firewood/@39.4249474,-79.4063036,14z/data=!4m8!1m2!2m1!1sWestern+Maryland+Firewood!3m4!1s0x615952177e67445d:0xd12a71ad5524ca3f!8m2!3d39.4249474!4d-79.4063036",No,,,,Yes,"Western Maryland Firewood is a firewood provider based in Oakland, Maryland. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Bendon Heating Products, LLC",https://www.facebook.com/bendonheatingproducts/,+1 231-275-7029,"544 Bendon Rd, Interlochen, MI 49643",544 Bendon Rd,Interlochen,49643,Michigan,United States of America,44.6377547,-85.8378009,1,"{""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Bendon+Heating+Products%2C+LLC/@44.637754699999995,-85.83780089999999,14z/data=!4m8!1m2!2m1!1sBendon+Heating+Products%2C+LLC!3m4!1s0x881e38ba728e1863:0x7fc08f693825d28!8m2!3d44.637754699999995!4d-85.83780089999999",No,,,,Yes,"Bendon Heating Products, LLC is a firewood provider based in Interlochen, Michigan. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Kevin's Christ Honoring Contracted Services,https://www.homeadvisor.com/rated.KevinsChristHonoring.21810162.html,+1 304-377-7705,,,Fraziers Bottom,25082,West Virginia,United States of America,38.4985134,-81.8508943,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Kevin%27s+Christ+Honoring+Contracted+Services/@38.4985134,-81.8508943,14z/data=!4m8!1m2!2m1!1sKevin%27s+Christ+Honoring+Contracted+Services!3m4!1s0x8848a52487d03dbb:0x9485dd5e64034413!8m2!3d38.4985134!4d-81.8508943",No,,,,Yes,"Kevin's Christ Honoring Contracted Services is a firewood provider based in Fraziers Bottom, West Virginia. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Twisted Tree Landscaping,https://twistedtree.co/,+1 610-914-6022,,,Berks County,,Pennsylvania,United States of America,40.3664369,-75.8865939,1,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""8AM-12:30PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Twisted+Tree+Landscaping/@40.3664369,-75.8865939,14z/data=!4m8!1m2!2m1!1sTwisted+Tree+Landscaping!3m4!1s0x6a0a77c6890d38b5:0x13f78ece5ce86259!8m2!3d40.3664369!4d-75.8865939",Yes,Mixed hardwoods,Seasoned,,Yes,"Twisted Tree Landscaping is a firewood provider based in Berks County, Pennsylvania. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Wood Cutter LLC,http://www.woodcutterllc.com/,+1 610-836-1362,,,Honey Brook,19344,Pennsylvania,United States of America,40.2003854,-77.2024542,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Wood+Cutter+LLC/@40.200385399999995,-77.20245419999999,14z/data=!4m8!1m2!2m1!1sWood+Cutter+LLC!3m4!1s0x618ba29e7f0adae7:0xb8107b03bf9346d0!8m2!3d40.200385399999995!4d-77.20245419999999",No,,,,Yes,"Wood Cutter LLC is a firewood provider based in Honey Brook, Pennsylvania. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Smetters Tree Arborist,http://www.smetterstree.com/,+1 815-914-3557,"4709 Delmar St, Rockford, IL 61108",4709 Delmar St,Rockford,61108,Illinois,United States of America,42.2455331,-89.0198969,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Smetters+Tree+Arborist/@42.245533099999996,-89.01989689999999,14z/data=!4m8!1m2!2m1!1sSmetters+Tree+Arborist!3m4!1s0x8808bf02bf0460ed:0x13040b2120a31edb!8m2!3d42.245533099999996!4d-89.01989689999999",No,Poplar,,,Yes,"Smetters Tree Arborist is a firewood provider based in Rockford, Illinois. They supply poplar firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Poplar,Call for pricing,False,False,False,True,False,False
J's Land Services LLC,https://www.facebook.com/102633541920937/,+1 309-323-0314,"23720 101st Ave N, Port Byron, IL 61275",23720 101st Ave N,Port Byron,61275,Illinois,United States of America,41.6216826,-90.2935032,1,"{""Monday"": ""7AM-4:30PM"", ""Tuesday"": ""7AM-4:30PM"", ""Wednesday"": ""7AM-4:30PM"", ""Thursday"": ""7AM-4:30PM"", ""Friday"": ""7AM-4:30PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/J%27s+Land+Services+LLC/@41.6216826,-90.29350319999999,14z/data=!4m8!1m2!2m1!1sJ%27s+Land+Services+LLC!3m4!1s0x87e26b7e3510c959:0xcbe20fe47f6a797b!8m2!3d41.6216826!4d-90.29350319999999",No,,,,Yes,"J's Land Services LLC is a firewood provider based in Port Byron, Illinois. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
DI Forestry Products & Recycling,http://www.diforestryproductsandrecycling.com/,+1 425-488-8882,"1st Pl W, Bothell, WA 98021",1st Pl W,Bothell,98021,Washington,United States of America,47.791295,-122.2327834,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/DI+Forestry+Products+%26+Recycling/@47.791295,-122.23278339999999,14z/data=!4m8!1m2!2m1!1sDI+Forestry+Products+%26+Recycling!3m4!1s0x54900fa3452c0001:0xc2c41b114d9a28c0!8m2!3d47.791295!4d-122.23278339999999",No,"Fir, Maple",Seasoned,,Yes,"DI Forestry Products & Recycling is a firewood provider based in Bothell, Washington. They supply fir, maple firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Fir, Maple",Call for pricing,False,False,False,True,True,False
Hot Box Cooking Wood,https://hotboxcookingwood.com/,+1 847-322-0597,,,Woodstock,60098,Illinois,United States of America,46.423669,-129.9427086,1,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Hot+Box+Cooking+Wood/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sHot+Box+Cooking+Wood!3m4!1s0xadb43af76eeac8b1:0x71e669333acc5b30!8m2!3d46.423669!4d-129.9427086",Yes,Oak,Kiln-Dried,,Yes,"Hot Box Cooking Wood is a firewood provider based in Woodstock, Illinois. They supply oak firewood. Their wood is typically kiln-dried for optimal burning. Delivery services are offered for local and regional orders.","Cherry, Oak",".00, .95",True,False,True,True,True,True
Split & Stack Firewood Service,https://splitstackwood.com/,+1 513-868-7381,,,Halethorpe,21227,Maryland,United States of America,39.3065516,-84.398646,1,,OPERATIONAL,"https://www.google.com/maps/place/Split+%26+Stack+Firewood+Service/@39.3065516,-84.398646,14z/data=!4m8!1m2!2m1!1sSplit+%26+Stack+Firewood+Service!3m4!1s0x2bc05d7fdb2d4eed:0x489434a205f49d22!8m2!3d39.3065516!4d-84.398646",Yes,"Oak, Firewood","Seasoned, Green, Dry","$450 , $1 , $25 ",Yes,"Split & Stack Firewood Service is a firewood provider based in Halethorpe, Maryland. They supply oak, firewood firewood. Their wood is typically seasoned, green, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $450 , $1 , $25 .","Maple, Oak",", .06, .14, .19, .21, .68, .89",True,False,True,True,True,True
bythecord,http://www.bythecord.org/,+1 860-315-3474,"1316 Plainfield Pike, Sterling, CT 06377",1316 Plainfield Pike,Sterling,06377,Connecticut,United States of America,41.6982546,-71.7965128,1,,OPERATIONAL,"https://www.google.com/maps/place/bythecord/@41.6982546,-71.7965128,14z/data=!4m8!1m2!2m1!1sbythecord!3m4!1s0x89e5d2c5223fc0a5:0x7a60ce576b079ca!8m2!3d41.6982546!4d-71.7965128",No,Ash,"Seasoned, Green, Dry",,Yes,"bythecord is a firewood provider based in Sterling, Connecticut. They supply ash firewood. Their wood is typically seasoned, green, dry for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Ash,Call for pricing,False,False,False,True,True,False
Iron Tree Service,https://irontreeservice.com/,+1 978-281-6688,,,Beverly,01915,Massachusetts,United States of America,42.5217859,-71.2004703,1,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Iron+Tree+Service/@42.5217859,-71.20047029999999,14z/data=!4m8!1m2!2m1!1sIron+Tree+Service!3m4!1s0x89e3250db8600887:0x90c63d0ec4e06911!8m2!3d42.5217859!4d-71.20047029999999",No,,,,Yes,"Iron Tree Service is a firewood provider based in Beverly, Massachusetts. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
